Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Civil_Twilight,Year,Month
Bing,2,2019-05-21 19:53:13,2019-05-21 20:21:10,40.3639,-74.30494,Morganville,Middlesex,NJ,67.0,67.0,31.0,29.86,10.0,10.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-22 00:43:26,2019-05-22 01:13:08,40.99345,-74.30915,Riverdale,Morris,NJ,57.0,57.0,49.0,29.95,10.0,0.0,0.0,Fair,Night,2019,5.0
Bing,2,2019-05-22 02:57:41,2019-05-22 03:25:09,40.504363,-74.30138000000001,South Amboy,Middlesex,NJ,73.0,73.0,25.0,30.21,10.0,3.0,0.0,Fair,Night,2019,5.0
Bing,3,2019-05-22 04:31:26,2019-05-22 05:00:49,39.57754,-74.45794000000001,Tuckerton,Burlington,NJ,48.0,48.0,77.0,30.1,10.0,3.0,0.0,Fair,Night,2019,5.0
Bing,2,2019-05-22 09:41:14,2019-05-22 10:09:20,40.76962,-74.02584,Union City,Hudson,NJ,64.0,64.0,35.0,30.09,10.0,6.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 08:43:31,2019-05-22 09:13:11,40.41969,-74.44447,East Brunswick,Middlesex,NJ,73.0,73.0,25.0,30.21,10.0,3.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 11:03:44,2019-05-22 11:33:10,40.73065,-74.13205,Newark,Essex,NJ,68.0,68.0,31.0,30.22,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 11:03:44,2019-05-22 11:33:10,40.73256,-74.12328000000001,Newark,Essex,NJ,68.0,68.0,31.0,30.22,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 11:03:44,2019-05-22 11:33:10,40.73195,-74.1236,Newark,Essex,NJ,68.0,68.0,31.0,30.22,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 11:03:44,2019-05-22 11:33:10,40.73359,-74.12665,Newark,Essex,NJ,68.0,68.0,31.0,30.22,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 11:03:44,2019-05-22 11:33:10,40.729459999999996,-74.12546,Newark,Essex,NJ,68.0,68.0,31.0,30.22,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 13:59:56,2019-05-22 14:27:37,40.37792,-74.15316,Holmdel,Monmouth,NJ,72.0,72.0,25.0,30.07,10.0,6.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 14:12:43,2019-05-22 14:40:16,39.802054,-74.931428,Berlin township,Camden,NJ,73.0,73.0,31.0,30.18,10.0,7.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 15:36:47,2019-05-22 16:04:26,40.7506,-74.11613,Kearny,Hudson,NJ,75.0,75.0,20.0,30.18,10.0,3.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,3,2019-05-22 16:08:18,2019-05-22 16:36:37,40.85163,-73.95284000000001,Fort Lee,Bergen,NJ,75.0,75.0,26.0,30.18,10.0,7.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 17:00:41,2019-05-22 17:29:31,40.504363,-74.30138000000001,South Amboy,Middlesex,NJ,76.0,76.0,23.0,30.18,10.0,5.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 17:15:03,2019-05-22 17:44:18,40.77618,-74.24173,West Orange,Essex,NJ,76.0,76.0,23.0,30.02,10.0,0.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 19:12:41,2019-05-22 19:41:36,40.86567,-74.01756,Ridgefield Park,Bergen,NJ,75.0,75.0,23.0,30.17,10.0,7.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 18:54:41,2019-05-22 19:24:02,39.824540999999996,-75.082071,Blackwood,Camden,NJ,73.0,73.0,31.0,30.2,10.0,12.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 19:54:41,2019-05-22 20:23:40,39.81237,-74.985119,Clementon,Camden,NJ,67.0,67.0,45.0,30.14,10.0,5.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 19:12:41,2019-05-22 19:42:24,39.816829999999996,-75.25176,Mickleton,Gloucester,NJ,73.0,73.0,31.0,30.2,10.0,12.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-22 20:06:41,2019-05-22 20:36:02,40.34513,-74.47585,Monroe Township,Middlesex,NJ,71.0,71.0,32.0,29.97,10.0,0.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 20:08:58,2019-05-22 20:38:20,40.8558,-74.07053,Hasbrouck Heights,Bergen,NJ,70.0,70.0,33.0,30.17,10.0,8.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-22 20:09:41,2019-05-22 20:39:41,40.734711,-74.099703,Kearny,Hudson,NJ,71.0,71.0,36.0,30.17,10.0,9.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,4,2019-05-22 21:10:27,2019-05-22 21:39:59,40.368234,-74.304218,Old Bridge,Middlesex,NJ,68.0,68.0,37.0,30.19,10.0,0.0,0.0,Fair,Night,2019,5.0
Bing,4,2019-05-23 08:00:00,2019-05-23 08:27:35,40.718720000000005,-74.13588,Newark,Essex,NJ,56.0,56.0,90.0,30.17,5.0,9.0,0.29,Rain,Day,2019,5.0
Bing,2,2019-05-23 06:31:27,2019-05-23 07:01:12,40.7355,-74.35814,Summit,Union,NJ,55.0,55.0,100.0,30.02,3.0,6.0,0.1,Light Rain,Day,2019,5.0
Bing,2,2019-05-23 07:30:42,2019-05-23 08:00:41,40.922295,-74.860721,Great Meadows,Warren,NJ,58.0,58.0,93.0,29.73,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-23 08:39:41,2019-05-23 09:07:01,40.64693,-74.83019,Lebanon,Hunterdon,NJ,55.0,55.0,96.0,30.07,2.0,0.0,0.26,Light Rain with Thunder,Day,2019,5.0
Bing,2,2019-05-23 08:45:08,2019-05-23 09:15:00,40.4794,-74.30059,Sayreville,Middlesex,NJ,57.0,57.0,84.0,30.18,7.0,0.0,0.06,Light Rain,Day,2019,5.0
Bing,2,2019-05-23 08:54:00,2019-05-23 09:23:17,40.85306,-73.96011,Fort Lee,Bergen,NJ,60.0,60.0,80.0,30.19,10.0,5.0,0.0,Light Rain,Day,2019,5.0
Bing,4,2019-05-23 11:47:14,2019-05-23 16:39:51,40.731609999999996,-74.12605,Newark,Essex,NJ,63.0,63.0,67.0,30.11,9.0,12.0,0.0,Light Rain,Day,2019,5.0
Bing,2,2019-05-23 12:10:28,2019-05-23 12:39:22,40.826204,-74.176151,Bloomfield,Essex,NJ,70.0,70.0,46.0,30.11,10.0,12.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 12:27:42,2019-05-23 12:57:00,40.87807,-74.16599000000001,Clifton,Passaic,NJ,67.0,67.0,59.0,29.91,10.0,8.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-23 16:03:02,2019-05-23 16:30:01,40.59718,-74.23562,Carteret,Middlesex,NJ,72.0,72.0,60.0,30.0,10.0,16.0,0.0,Thunder,Day,2019,5.0
Bing,2,2019-05-23 16:03:02,2019-05-23 16:30:01,40.59852,-74.23314,Carteret,Middlesex,NJ,72.0,72.0,60.0,30.0,10.0,16.0,0.0,Thunder,Day,2019,5.0
Bing,2,2019-05-23 14:58:29,2019-05-23 15:27:32,40.74783,-74.17133000000001,Newark,Essex,NJ,74.0,74.0,57.0,29.99,10.0,17.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-23 15:36:00,2019-05-23 16:05:38,39.940107,-75.011143,Cherry Hill,Camden,NJ,70.0,70.0,78.0,29.97,2.0,7.0,0.0,Light Rain with Thunder,Day,2019,5.0
Bing,2,2019-05-23 15:57:02,2019-05-23 16:26:16,40.84887,-74.1781,Clifton,Passaic,NJ,71.0,71.0,66.0,30.0,0.5,13.0,0.02,Heavy T-Storm,Day,2019,5.0
Bing,2,2019-05-23 18:24:00,2019-05-23 18:53:28,40.70241,-74.24714,Hillside,Union,NJ,68.0,68.0,81.0,29.9,10.0,9.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,3,2019-05-23 18:20:16,2019-05-23 18:49:27,40.84887,-74.1781,Clifton,Passaic,NJ,73.0,73.0,71.0,29.91,10.0,9.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 17:25:32,2019-05-23 17:54:16,40.12127,-74.70451,Bordentown,Burlington,NJ,69.0,69.0,84.0,29.7,10.0,9.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 17:00:02,2019-05-23 17:29:55,40.71051,-74.15964,Newark,Essex,NJ,69.0,69.0,81.0,29.95,10.0,5.0,0.06,Cloudy,Day,2019,5.0
Bing,2,2019-05-23 18:15:44,2019-05-23 18:44:19,40.5359,-74.30315999999999,Woodbridge,Middlesex,NJ,68.0,68.0,79.0,29.9,10.0,0.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 18:12:44,2019-05-23 18:40:12,40.63663,-74.20862,Linden,Union,NJ,68.0,68.0,79.0,29.9,10.0,0.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 18:12:44,2019-05-23 18:40:12,40.6238,-74.21623000000001,Linden,Union,NJ,68.0,68.0,79.0,29.9,10.0,0.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 18:33:01,2019-05-23 19:00:14,40.20004,-74.65975999999999,Trenton,Mercer,NJ,70.0,70.0,84.0,29.69,10.0,7.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-23 18:38:16,2019-05-23 19:07:35,40.080617,-74.765203,Bordentown,Burlington,NJ,70.0,70.0,84.0,29.69,10.0,7.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 18:24:00,2019-05-23 18:53:39,40.71076,-74.22695999999999,Newark,Essex,NJ,68.0,68.0,81.0,29.9,10.0,9.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-23 19:03:41,2019-05-23 19:33:31,39.886313,-74.92274599999999,Marlton,Burlington,NJ,71.0,71.0,90.0,29.85,10.0,0.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-23 21:16:27,2019-05-23 21:45:49,40.482997,-74.41805699999999,New Brunswick,Middlesex,NJ,67.0,67.0,88.0,29.85,10.0,0.0,0.0,Fair,Night,2019,5.0
Bing,2,2019-05-24 06:19:26,2019-05-24 06:49:16,40.63707,-74.9001,Clinton,Hunterdon,NJ,66.0,66.0,56.0,29.73,10.0,6.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-24 06:11:11,2019-05-24 06:41:00,40.8542,-73.96627,Fort Lee,Bergen,NJ,65.0,65.0,73.0,29.81,10.0,7.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-24 08:05:57,2019-05-24 08:35:48,40.955195,-75.116212,Columbia,Warren,NJ,64.0,64.0,65.0,29.43,10.0,9.0,0.0,Fair,Day,2019,5.0
Bing,4,2019-05-24 08:08:13,2019-05-24 08:37:26,40.64257,-74.99356,Asbury,Hunterdon,NJ,68.0,68.0,47.0,29.77,10.0,9.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-24 07:58:28,2019-05-24 08:25:31,40.794140000000006,-74.19218000000001,Bloomfield,Essex,NJ,68.0,68.0,50.0,29.83,10.0,17.0,0.0,Fair,Day,2019,5.0
Bing,4,2019-05-24 07:40:26,2019-05-24 08:10:11,40.768405,-74.124586,Kearny,Hudson,NJ,69.0,69.0,49.0,29.85,10.0,21.0,0.0,Partly Cloudy / Windy,Day,2019,5.0
Bing,2,2019-05-24 08:53:56,2019-05-24 09:21:33,39.874629999999996,-75.09617,Bellmawr,Camden,NJ,71.0,71.0,45.0,29.95,10.0,21.0,0.0,Fair / Windy,Day,2019,5.0
Bing,2,2019-05-24 08:36:43,2019-05-24 09:03:53,40.6238,-74.21623000000001,Linden,Union,NJ,70.0,70.0,49.0,29.87,10.0,17.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,2,2019-05-24 09:11:57,2019-05-24 09:41:28,40.63557,-74.96444,Hampton,Hunterdon,NJ,69.0,69.0,47.0,29.79,10.0,17.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-24 09:11:57,2019-05-24 09:41:28,40.744808,-74.213571,Newark,Essex,NJ,71.0,71.0,45.0,29.86,10.0,18.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,2,2019-05-24 12:53:58,2019-05-24 13:23:38,40.73067,-74.05083,Jersey City,Hudson,NJ,71.0,71.0,47.0,29.77,10.0,12.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-24 12:52:30,2019-05-24 13:22:18,40.42067,-74.21335,Matawan,Monmouth,NJ,74.0,74.0,40.0,29.91,10.0,18.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,3,2019-05-24 13:48:58,2019-05-24 14:18:39,40.823859999999996,-74.31905,Roseland,Essex,NJ,74.0,74.0,45.0,29.76,10.0,13.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-24 14:22:27,2019-05-24 14:50:02,40.823859999999996,-74.31905,Roseland,Essex,NJ,74.0,74.0,45.0,29.76,10.0,13.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-24 15:33:49,2019-05-24 16:03:17,40.82694,-74.32401,Roseland,Essex,NJ,74.0,74.0,45.0,29.79,10.0,13.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,4,2019-05-24 16:37:28,2019-05-24 17:06:02,40.38239,-74.409604,Spotswood,Middlesex,NJ,76.0,76.0,38.0,29.96,10.0,18.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,4,2019-05-24 16:37:28,2019-05-24 17:06:02,40.382376,-74.40964,Spotswood,Middlesex,NJ,76.0,76.0,38.0,29.96,10.0,18.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,3,2019-05-24 16:06:48,2019-05-24 16:35:23,40.674222,-74.174208,Newark,Union,NJ,75.0,75.0,40.0,29.94,10.0,23.0,0.0,Mostly Cloudy / Windy,Day,2019,5.0
Bing,2,2019-05-24 15:52:27,2019-05-24 16:21:34,40.8571,-73.974127,Fort Lee,Bergen,NJ,73.0,73.0,48.0,29.94,10.0,13.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-24 15:58:32,2019-05-24 16:28:15,39.94838,-75.11928,Camden,Camden,NJ,81.0,81.0,33.0,29.96,10.0,20.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,2,2019-05-24 16:37:28,2019-05-24 17:06:10,40.5701,-74.56044,Bound Brook,Somerset,NJ,76.0,76.0,40.0,29.86,10.0,18.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-24 16:29:20,2019-05-24 16:58:23,40.80385,-74.44369,Morristown,Morris,NJ,72.0,72.0,53.0,29.8,15.0,17.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-24 17:24:53,2019-05-24 17:54:26,39.934709999999995,-75.08122,Pennsauken,Camden,NJ,81.0,81.0,34.0,29.86,10.0,15.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-24 18:47:15,2019-05-24 19:16:29,40.867129999999996,-74.4463,Parsippany,Morris,NJ,70.0,70.0,56.0,29.85,10.0,13.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,4,2019-05-25 02:05:12,2019-05-25 02:34:14,40.89492,-74.1186,Elmwood Park,Bergen,NJ,59.0,59.0,69.0,30.13,10.0,5.0,0.0,Fair,Night,2019,5.0
Bing,3,2019-05-25 03:23:12,2019-05-25 03:52:24,40.33358,-74.09846999999999,Red Bank,Monmouth,NJ,57.0,57.0,81.0,30.01,10.0,7.0,0.0,Fair,Night,2019,5.0
Bing,4,2019-05-25 14:51:44,2019-05-25 15:21:11,40.69851,-74.1558,Newark,Essex,NJ,69.0,69.0,51.0,30.15,10.0,15.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,4,2019-05-25 15:17:57,2019-05-25 19:57:23,40.66141,-74.18448000000001,Elizabethport,Union,NJ,69.0,69.0,51.0,30.15,10.0,15.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,3,2019-05-26 07:58:32,2019-05-26 08:28:07,39.70706,-74.97389,Sicklerville,Camden,NJ,68.0,68.0,90.0,29.92,9.0,5.0,0.0,Cloudy,Day,2019,5.0
Bing,3,2019-05-26 08:00:42,2019-05-26 08:30:08,40.85306,-73.96011,Fort Lee,Bergen,NJ,70.0,70.0,73.0,29.92,10.0,5.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-26 10:27:43,2019-05-26 10:57:07,40.51939,-74.30124,Keasbey,Middlesex,NJ,77.0,77.0,62.0,29.94,10.0,10.0,0.0,Fair,Day,2019,5.0
Bing,4,2019-05-27 13:29:58,2019-05-27 13:57:39,40.636982,-74.26459799999999,Linden,Union,NJ,79.0,79.0,33.0,29.89,10.0,8.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,4,2019-05-27 13:29:58,2019-05-27 13:57:39,40.641009999999994,-74.26106999999999,Linden,Union,NJ,79.0,79.0,33.0,29.89,10.0,8.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,4,2019-05-27 06:35:12,2019-05-27 07:03:04,40.75574,-74.19971,East Orange,Essex,NJ,67.0,67.0,59.0,29.89,10.0,8.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,3,2019-05-27 07:41:57,2019-05-27 08:10:05,40.53979,-74.29874000000001,Woodbridge,Middlesex,NJ,67.0,67.0,61.0,29.92,10.0,5.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-27 07:41:57,2019-05-27 08:10:05,40.54269,-74.28818000000001,Woodbridge,Middlesex,NJ,67.0,67.0,61.0,29.92,10.0,5.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-27 08:32:57,2019-05-27 09:01:03,40.72775,-74.1294,Newark,Essex,NJ,71.0,71.0,55.0,29.93,10.0,13.0,0.0,Partly Cloudy,Day,2019,5.0
Bing,3,2019-05-27 08:10:27,2019-05-27 08:39:11,40.64455,-74.28801999999999,Cranford,Union,NJ,70.0,70.0,51.0,29.94,10.0,9.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-27 12:15:42,2019-05-27 12:44:11,40.690059999999995,-74.29448000000001,Union,Union,NJ,77.0,77.0,40.0,29.9,10.0,5.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-28 07:23:31,2019-05-28 07:52:21,40.050591,-74.170916,Lakewood,Ocean,NJ,63.0,63.0,75.0,29.77,10.0,3.0,0.0,Fair,Day,2019,5.0
Bing,2,2019-05-28 12:51:04,2019-05-28 13:20:10,39.73379,-75.40343,Pedricktown,Salem,NJ,75.0,75.0,73.0,29.77,10.0,14.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-28 09:05:31,2019-05-28 09:35:13,40.66325,-74.64062,Bedminster,Somerset,NJ,66.0,66.0,73.0,29.74,9.0,0.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-28 13:04:32,2019-05-28 13:33:51,39.82948,-75.0874,Woodbury,Gloucester,NJ,75.0,75.0,73.0,29.77,10.0,14.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-28 16:32:31,2019-05-28 17:00:18,40.75327,-74.21083,East Orange,Essex,NJ,71.0,71.0,81.0,29.66,10.0,0.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-28 15:38:31,2019-05-28 16:08:15,40.90891,-74.57284,Wharton,Morris,NJ,68.0,68.0,94.0,29.54,6.0,0.0,0.0,Cloudy,Day,2019,5.0
Bing,3,2019-05-29 09:24:50,2019-05-29 09:53:17,39.88456,-75.1035,Gloucester City,Camden,NJ,70.0,70.0,88.0,29.71,10.0,8.0,0.19,Light Rain,Day,2019,5.0
Bing,2,2019-05-29 08:41:21,2019-05-29 09:08:35,39.87259,-75.07769,Bellmawr,Camden,NJ,70.0,70.0,88.0,29.71,10.0,8.0,0.19,Light Rain,Day,2019,5.0
Bing,2,2019-05-29 10:01:03,2019-05-29 10:29:00,40.807140000000004,-74.07686,East Rutherford,Bergen,NJ,57.0,57.0,96.0,29.71,8.0,5.0,0.0,Light Rain,Day,2019,5.0
Bing,2,2019-05-29 12:59:20,2019-05-29 13:28:30,39.369628000000006,-74.426824,Atlantic City,Atlantic,NJ,68.0,68.0,88.0,29.74,1.0,20.0,0.0,Light Rain with Thunder,Day,2019,5.0
Bing,2,2019-05-29 14:13:32,2019-05-29 14:42:50,39.757363,-75.270285,Swedesboro,Gloucester,NJ,70.0,70.0,88.0,29.71,10.0,8.0,0.19,Light Rain,Day,2019,5.0
Bing,2,2019-05-29 15:47:21,2019-05-29 16:16:38,39.817640999999995,-75.247664,Clarksboro,Gloucester,NJ,70.0,70.0,88.0,29.71,10.0,8.0,0.19,Light Rain,Day,2019,5.0
Bing,2,2019-05-29 17:52:52,2019-05-29 18:22:24,40.267395,-74.47081700000001,Monroe Township,Middlesex,NJ,67.0,67.0,97.0,29.45,0.5,23.0,1.18,Heavy T-Storm / Windy,Day,2019,5.0
Bing,3,2019-05-29 16:48:53,2019-05-29 17:18:29,39.924296999999996,-74.949862,Mount Laurel,Burlington,NJ,66.0,66.0,100.0,29.69,5.0,0.0,0.0,Light Rain,Day,2019,5.0
Bing,4,2019-05-29 18:34:50,2019-05-29 19:02:50,41.16638,-74.79071,Branchville,Sussex,NJ,62.0,62.0,100.0,29.25,3.0,0.0,0.09,Rain,Day,2019,5.0
Bing,4,2019-05-29 18:34:50,2019-05-29 19:02:50,41.167157,-74.791279,Branchville,Sussex,NJ,62.0,62.0,100.0,29.25,3.0,0.0,0.09,Rain,Day,2019,5.0
Bing,2,2019-05-29 20:22:47,2019-05-29 20:52:25,39.794391999999995,-74.236039,Waretown,Ocean,NJ,64.0,,100.0,29.67,5.0,,0.04,Light Rain,Day,2019,5.0
Bing,4,2019-05-29 22:01:46,2019-05-29 22:30:24,40.79704,-74.47592,Morristown,Morris,NJ,57.0,57.0,100.0,29.56,10.0,0.0,0.0,Cloudy,Night,2019,5.0
Bing,4,2019-05-29 22:04:01,2019-05-29 22:32:24,40.795974,-74.473861,Morristown,Morris,NJ,57.0,57.0,100.0,29.56,10.0,0.0,0.0,Cloudy,Night,2019,5.0
Bing,4,2019-05-29 22:01:46,2019-05-29 22:30:24,40.797149,-74.471492,Morristown,Morris,NJ,57.0,57.0,100.0,29.56,10.0,0.0,0.0,Cloudy,Night,2019,5.0
Bing,4,2019-05-29 22:04:01,2019-05-29 22:32:24,40.796378000000004,-74.473682,Morristown,Morris,NJ,57.0,57.0,100.0,29.56,10.0,0.0,0.0,Cloudy,Night,2019,5.0
Bing,3,2019-05-30 11:13:03,2019-05-30 11:42:21,40.71277,-74.31853000000001,Springfield,Union,NJ,64.0,64.0,85.0,29.8,7.0,0.0,0.0,Cloudy,Day,2019,5.0
Bing,3,2019-05-30 11:13:03,2019-05-30 11:42:21,40.7127,-74.31704,Springfield,Union,NJ,64.0,64.0,85.0,29.8,7.0,0.0,0.0,Cloudy,Day,2019,5.0
Bing,4,2019-05-30 12:57:18,2019-05-30 13:25:02,40.88667,-74.56228,Dover,Morris,NJ,66.0,66.0,94.0,29.6,2.0,8.0,0.0,Fog,Day,2019,5.0
Bing,2,2019-05-30 14:13:03,2019-05-30 14:41:06,40.747403000000006,-74.09855400000001,Kearny,Hudson,NJ,66.0,66.0,78.0,29.77,10.0,8.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 14:31:04,2019-05-30 15:00:21,40.728815000000004,-74.224068,Irvington,Essex,NJ,64.0,64.0,83.0,29.73,9.0,9.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 14:07:03,2019-05-30 14:36:21,40.85494,-73.970621,Fort Lee,Bergen,NJ,68.0,68.0,73.0,29.77,10.0,5.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 15:19:04,2019-05-30 15:47:05,40.69129,-74.26723,Union,Union,NJ,64.0,64.0,84.0,29.73,9.0,9.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 15:13:05,2019-05-30 15:42:26,40.828070000000004,-74.12248000000001,Clifton,Passaic,NJ,69.0,69.0,73.0,29.75,10.0,7.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-30 15:05:21,2019-05-30 15:34:50,39.94028,-75.01035,Cherry Hill,Camden,NJ,79.0,79.0,72.0,29.65,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
Bing,2,2019-05-30 15:46:51,2019-05-30 16:16:28,39.94525,-74.20841999999999,Toms River,Ocean,NJ,74.0,,82.0,29.65,10.0,,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-30 16:07:05,2019-05-30 16:36:27,40.63844,-74.89435999999999,Annandale,Hunterdon,NJ,73.0,73.0,81.0,29.58,6.0,0.0,0.0,Haze,Day,2019,5.0
Bing,2,2019-05-30 17:19:06,2019-05-30 17:48:13,40.896505,-74.11705500000001,Elmwood Park,Bergen,NJ,70.0,70.0,73.0,29.71,4.0,9.0,0.0,Light Rain,Day,2019,5.0
Bing,2,2019-05-30 17:23:32,2019-05-30 17:52:46,40.473087,-74.40934,East Brunswick,Middlesex,NJ,64.0,64.0,87.0,29.68,5.0,0.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 17:34:32,2019-05-30 18:04:22,39.905328999999995,-75.11374,Gloucester City,Camden,NJ,75.0,75.0,82.0,29.69,7.0,14.0,0.07,Light Rain,Day,2019,5.0
Bing,2,2019-05-30 17:34:52,2019-05-30 18:04:21,40.99648,-74.07167,Township of Washington,Bergen,NJ,70.0,70.0,73.0,29.71,4.0,9.0,0.0,Light Rain,Day,2019,5.0
Bing,3,2019-05-30 17:57:21,2019-05-30 18:27:01,40.85494,-73.970621,Fort Lee,Bergen,NJ,70.0,70.0,73.0,29.71,3.0,9.0,0.0,Light Rain,Day,2019,5.0
Bing,2,2019-05-30 19:18:50,2019-05-30 19:46:38,39.87535,-75.0497,Barrington,Camden,NJ,71.0,71.0,90.0,29.68,10.0,7.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 18:27:20,2019-05-30 18:56:51,40.854577,-74.04170500000001,Little Ferry,Bergen,NJ,63.0,63.0,93.0,29.7,2.0,8.0,0.0,T-Storm,Day,2019,5.0
Bing,3,2019-05-30 18:52:49,2019-05-30 19:20:54,40.540329,-74.29925899999999,Woodbridge,Middlesex,NJ,64.0,64.0,94.0,29.68,4.0,0.0,0.4,Light Rain,Day,2019,5.0
Bing,2,2019-05-30 19:46:48,2019-05-30 20:16:10,40.98319,-74.07158000000001,Township of Washington,Bergen,NJ,63.0,63.0,93.0,29.72,1.0,8.0,0.0,Rain,Day,2019,5.0
Bing,2,2019-05-30 20:31:02,2019-05-30 21:00:09,40.893146,-74.01129,Teaneck,Bergen,NJ,63.0,63.0,93.0,29.72,5.0,5.0,0.0,Cloudy,Day,2019,5.0
Bing,2,2019-05-30 19:33:04,2019-05-30 20:02:14,39.41052,-74.55485999999999,Egg Harbor Township,Atlantic,NJ,71.0,71.0,100.0,29.63,9.0,9.0,0.0,Fair,Day,2019,5.0
Bing,3,2019-05-30 20:03:18,2019-05-30 20:32:16,40.55399,-74.31778,Iselin,Middlesex,NJ,64.0,64.0,93.0,29.65,7.0,0.0,0.03,Drizzle,Day,2019,5.0
